69.98	-128.25	260.90
69.98	-127.50	258.80
69.98	-124.50	328.70
69.98	-117.00	415.00
69.98	-116.25	376.80
69.98	-115.50	361.10
69.98	-114.75	334.50
69.98	-114.00	318.60
69.98	-113.25	307.40
69.98	-112.50	301.50
69.98	-111.75	303.40
69.98	-111.00	311.00
69.98	-110.25	316.40
69.98	-109.50	321.10
69.98	-108.75	319.20
69.98	-108.00	321.00
69.98	-107.25	324.90
69.98	-106.50	327.00
69.98	-105.75	329.70
69.98	-105.00	336.50
69.98	-104.25	336.80
69.98	-103.50	327.90
69.98	-102.75	326.40
69.98	-102.00	315.70
69.98	-101.25	309.00
69.98	-96.00	308.80
69.98	-95.25	308.60
69.98	-94.50	305.70
69.98	-93.75	308.10
69.98	-93.00	309.30
69.98	-92.25	312.90
69.98	-82.50	399.10
69.98	-79.50	392.40
69.98	-78.75	425.00
69.98	-77.25	381.70
69.98	-76.50	402.30
69.98	-75.75	420.30
69.98	-75.00	427.40
69.98	-74.25	431.50
69.98	-73.50	396.50
69.98	-72.75	366.60
69.98	-72.00	346.40
69.98	-71.25	341.70
69.98	-70.50	356.60
69.98	-68.25	390.50
69.98	-67.50	387.20
69.98	-54.00	443.80
69.98	-53.25	448.90
69.98	-51.00	512.50
69.98	-50.25	538.20
69.98	-49.50	568.10
69.98	-48.75	593.20
69.98	-48.00	595.00
69.98	-47.25	569.70
69.98	-46.50	520.60
69.98	-45.75	465.40
69.98	-45.00	411.40
69.98	-44.25	365.10
69.98	-43.50	334.40
69.98	-42.75	322.70
69.98	-42.00	321.30
69.98	-41.25	316.70
69.98	-40.50	306.70
69.98	-39.75	283.50
69.98	-39.00	254.90
69.98	-38.25	224.70
69.98	-37.50	200.40
69.98	-36.75	193.40
69.98	-36.00	191.30
69.98	-35.25	191.90
69.98	-34.50	199.30
69.98	-33.75	208.70
69.98	-33.00	239.20
69.98	-32.25	289.10
69.98	-31.50	363.80
69.98	-30.75	446.30
69.98	-30.00	521.80
69.98	-29.25	591.60
69.98	-28.50	649.20
69.98	-27.75	693.50
69.98	-27.00	731.90
69.98	-26.25	772.50
69.98	-25.50	831.40
69.98	-24.75	912.60
69.98	-24.00	1001.30
69.98	-23.25	1132.30
69.98	19.50	1104.50
69.98	22.50	795.70
69.98	24.00	830.00
69.98	24.75	825.80
69.98	25.50	781.70
69.98	26.25	729.80
69.98	27.00	658.20
69.98	27.75	616.10
69.98	28.50	573.00
69.98	29.25	555.80
69.98	59.25	530.60
69.98	60.00	606.80
69.98	67.50	536.40
69.98	68.25	558.20
69.98	69.00	574.10
69.98	69.75	566.90
69.98	70.50	549.80
69.98	71.25	525.00
69.98	72.00	504.40
69.98	74.25	467.80
69.98	75.00	500.30
69.98	75.75	537.70
69.98	76.50	573.90
69.98	77.25	579.10
69.98	78.00	563.40
69.98	78.75	527.80
69.98	79.50	496.50
69.98	80.25	457.80
69.98	81.00	430.50
69.98	81.75	426.00
69.98	82.50	461.10
69.98	83.25	515.90
69.98	84.00	569.70
69.98	84.75	615.90
69.98	85.50	633.10
69.98	86.25	644.40
69.98	87.00	651.00
69.98	87.75	650.90
69.98	88.50	668.50
69.98	89.25	711.00
69.98	90.00	734.90
69.98	90.75	720.50
69.98	91.50	664.30
69.98	92.25	584.20
